,logFC,t,P.Value,adj.P.Val,B
WP_THYROID_HORMONES_PRODUCTION_AND_THEIR_PERIPHERAL_DOWNSTREAM_SIGNALLING_EFFECTS,-0.00345190240666718,-1.03449515129888,0.300988322392186,0.41079513707598,-7.07585584851756
REACTOME_PENTOSE_PHOSPHATE_PATHWAY,0.00748689984322209,1.03432361955954,0.301068465103226,0.410815306811501,-7.07603285112739
RAMJAUN_APOPTOSIS_BY_TGFB1_VIA_SMAD4_DN,0.00822377546411832,1.03384990777381,0.301289865623099,0.411028175698106,-7.07652151923
HUANG_DASATINIB_SENSITIVITY_UP,0.00595428010951649,1.03362489179768,0.301395070208418,0.411082468806404,-7.0767535611822
BIOCARTA_IFNA_PATHWAY,0.00964390470657683,1.03316691515157,0.301609269451585,0.411285367433979,-7.07722568194298
HOLLEMAN_ASPARAGINASE_RESISTANCE_ALL_DN,0.0095278794932,1.03297380352251,0.301699619648675,0.411319329607793,-7.0774246949477
MEBARKI_HCC_PROGENITOR_WNT_UP_BLOCKED_BY_FZD8CRD,0.0048734298499705,1.0327110102068,0.301822600430643,0.411376584452136,-7.07769545935367
ABRAHAM_ALPC_VS_MULTIPLE_MYELOMA_DN,0.0103087947511734,1.03260435262098,0.30187252306973,0.411376584452136,-7.07780533245449
PID_ILK_PATHWAY,-0.0063272332370703,-1.03235259967219,0.301990381516509,0.411447983488242,-7.07806463028244
PID_IL8_CXCR2_PATHWAY,-0.0059955652388447,-1.03215239993229,0.302084127133232,0.411486506075501,-7.07827078478564
YAGI_AML_RELAPSE_PROGNOSIS,-0.00878792447424737,-1.03053500074331,0.302842201677799,0.412429737279515,-7.07993482680103
MOREAUX_MULTIPLE_MYELOMA_BY_TACI_DN,-0.00234561951759177,-1.03030320831373,0.302950946321803,0.412488452693356,-7.08017309005746
REACTOME_PYRUVATE_METABOLISM_AND_CITRIC_ACID_TCA_CYCLE,0.00652062062251285,1.02939179412675,0.303378785087745,0.412981517062265,-7.08110942838049
WHITESIDE_CISPLATIN_RESISTANCE_DN,-0.0238736251101415,-1.02899157259798,0.303566785159125,0.413147952517345,-7.08152033298332
MARZEC_IL2_SIGNALING_DN,0.00388788931289752,1.02864091987444,0.303731564423636,0.413203568751294,-7.08188021440994
PEDERSEN_METASTASIS_BY_ERBB2_ISOFORM_7,0.00250465254339757,1.02862480443699,0.303739138843433,0.413203568751294,-7.08189675103799
BIOCARTA_TCR_PATHWAY,-0.0103572341364569,-1.02837309463046,0.303857461313117,0.413275079929223,-7.08215500588828
WP_INTEGRATED_BREAST_CANCER_PATHWAY,0.0022683180477126,1.02721827221419,0.304400707031669,0.413924371201654,-7.08333904678609
BIOCARTA_DEATH_PATHWAY,0.00631918455605834,1.02671286535376,0.304638660816486,0.414158335113911,-7.0838568228536
REACTOME_SLBP_DEPENDENT_PROCESSING_OF_REPLICATION_DEPENDENT_HISTONE_PRE_MRNAS,0.0104178667445648,1.02635884668157,0.304805412129995,0.414295418520116,-7.08421935404405
PID_FGF_PATHWAY,0.00716224021482522,1.02484148972602,0.305520810269551,0.41517800919873,-7.08577178111569
WP_EICOSANOID_METABOLISM_VIA_CYCLO_OXYGENASES_COX,-0.00889310324677078,-1.02389500423065,0.305967619753041,0.41569530699262,-7.08673898003446
CAFFAREL_RESPONSE_TO_THC_8HR_3_UP,-0.0142845667100237,-1.02285864569422,0.306457352662884,0.41622785177488,-7.08779699456852
NAKAMURA_LUNG_CANCER_DIFFERENTIATION_MARKERS,0.0104812547933806,1.0227852740623,0.30649204423455,0.41622785177488,-7.08787185880704
SCHAEFFER_PROSTATE_DEVELOPMENT_AND_CANCER_BOX3,0.0133156775318541,1.02262779524631,0.306566512151646,0.416239042746402,-7.08803252311146
YAO_TEMPORAL_RESPONSE_TO_PROGESTERONE_CLUSTER_4,0.0128060612516433,1.02182388432821,0.306946849034856,0.416665431141268,-7.08885231034526
LI_WILMS_TUMOR_ANAPLASTIC_DN,-0.0127300656390832,-1.02071101873991,0.307473870735536,0.417290709905602,-7.08998609051891
WP_UREA_CYCLE_AND_METABOLISM_OF_AMINO_GROUPS,0.00649230382762095,1.01986429623082,0.307875255832577,0.417745246741742,-7.09084789883952
BOYAULT_LIVER_CANCER_SUBCLASS_G3_UP,0.00216319217871003,1.01924441936897,0.308169325595764,0.418054006339171,-7.09147836673011
KORKOLA_EMBRYONIC_CARCINOMA_VS_SEMINOMA_UP,0.0101349889783659,1.01700457586172,0.309233457089585,0.419407051749686,-7.0937532868375
REACTOME_SIGNALING_BY_ACTIVIN,-0.00867823243687293,-1.01636572038156,0.309537416935543,0.419728730407743,-7.09440123030483
IKEDA_MIR133_TARGETS_UP,-0.00712008972310169,-1.01609504052283,0.309666262740609,0.419812869138206,-7.09467563798461
BOQUEST_STEM_CELL_CULTURED_VS_FRESH_UP,0.00390171183275878,1.01474669379737,0.310308614702933,0.42059297895362,-7.09604146611765
REACTOME_INTERLEUKIN_27_SIGNALING,-0.0139033176385011,-1.01450920927642,0.310421843346963,0.420655732090484,-7.09628184192184
REACTOME_REGULATION_OF_TP53_ACTIVITY_THROUGH_METHYLATION,-0.014076537442125,-1.01302683434037,0.311129231568901,0.421523436173861,-7.09778099342299
REACTOME_CALCITONIN_LIKE_LIGAND_RECEPTORS,-0.0162979295104329,-1.01051803442426,0.31232885108356,0.423057506262969,-7.10031319532122
KEGG_UBIQUITIN_MEDIATED_PROTEOLYSIS,-0.00198140192660873,-1.00833814128723,0.313373671427955,0.424381280957703,-7.10250832781602
WP_PEROXIREDOXIN_2_INDUCED_OVARIAN_FAILURE,-0.0157036222429545,-1.00743817289466,0.313805695794275,0.424874794930422,-7.103413206173
GROSS_HIF1A_TARGETS_UP,0.0112640457632115,1.00608638341623,0.314455350500977,0.425662691772268,-7.10477085337184
IIZUKA_LIVER_CANCER_PROGRESSION_L1_G1_DN,-0.0140413926947169,-1.00594174007984,0.314524916812695,0.425665181345346,-7.10491601560215
WP_FGF23_SIGNALLING_IN_HYPOPHOSPHATEMIC_RICKETS_AND_RELATED_DISORDERS,0.00446593596869521,1.00518269171873,0.314890147586878,0.426067723914645,-7.10567744506193
MATZUK_STEROIDOGENESIS,0.00276557980188447,1.0043608202227,0.315285921259078,0.426511410915477,-7.10650124707861
BIOCARTA_NDKDYNAMIN_PATHWAY,-0.0108455246353544,-1.00032342948952,0.317234880206636,0.42905556748412,-7.11053834223918
PID_ALK1_PATHWAY,-0.00846580979872613,-0.999278316173471,0.31774067007151,0.429525012992319,-7.11158073132421
REACTOME_ACETYLCHOLINE_INHIBITS_CONTRACTION_OF_OUTER_HAIR_CELLS,-0.00541006933053284,-0.999250602923485,0.317754089284721,0.429525012992319,-7.1116083575159
STOSSI_RESPONSE_TO_ESTRADIOL,-0.00545565535675197,-0.999182634166264,0.317787002452551,0.429525012992319,-7.11167610951427
KEGG_HISTIDINE_METABOLISM,-0.00800577777279318,-0.998958336596893,0.317895632090743,0.429579455534362,-7.1118996591009
MINGUEZ_LIVER_CANCER_VASCULAR_INVASION_DN,-0.00988038089535792,-0.997570893842366,0.318568126003974,0.430395673244836,-7.11328136037895
REACTOME_IKBA_VARIANT_LEADS_TO_EDA_ID,-0.0127298296514617,-0.997168146460719,0.318763512208747,0.430477655649039,-7.11368208173298
REACTOME_IKK_COMPLEX_RECRUITMENT_MEDIATED_BY_RIP1,0.01472613459835,0.997163445920039,0.318765793061357,0.430477655649039,-7.11368675767282
REACTOME_FBXW7_MUTANTS_AND_NOTCH1_IN_CANCER,0.0192777988033018,0.995723590820374,0.319464959984989,0.431329167240742,-7.11511804034149
GUILLAUMOND_KLF10_TARGETS_DN,0.0115456650007582,0.994827035487157,0.319900817390854,0.431824879145514,-7.1160082137269
GOERING_BLOOD_HDL_CHOLESTEROL_QTL_CIS,0.0182362397318529,0.994311022199063,0.320151851881924,0.432049478903284,-7.11652019054417
KEGG_BASAL_TRANSCRIPTION_FACTORS,0.0046029452790069,0.994202445949666,0.320204689376531,0.432049478903284,-7.11662788366101
KEGG_NUCLEOTIDE_EXCISION_REPAIR,-0.00303146230769064,-0.993854831834902,0.320373890508479,0.432153479723873,-7.11697259132236
SWEET_KRAS_TARGETS_DN,-0.00684793674090101,-0.993761588825138,0.320419286477844,0.432153479723873,-7.11706503422278
PID_INTEGRIN4_PATHWAY,0.011127488949575,0.990962794508913,0.321783855947288,0.433900779795903,-7.11983577763888
REACTOME_PROTEIN_UBIQUITINATION,-0.00566305688700658,-0.990541342609974,0.321989665747754,0.434085167143852,-7.1202523290252
KEGG_CYSTEINE_AND_METHIONINE_METABOLISM,-0.00569522624506136,-0.987713568840094,0.323372789891141,0.435856312345233,-7.12304264231604
WATANABE_ULCERATIVE_COLITIS_WITH_CANCER_UP,0.00811290089557221,0.986399244746629,0.324016970597944,0.436630930576346,-7.1243368413922
DAZARD_UV_RESPONSE_CLUSTER_G5,0.0192467045253775,0.98554455910776,0.324436320260903,0.437102309290412,-7.12517751594376
WP_PANCREATIC_ADENOCARCINOMA_PATHWAY,-0.00357747252104246,-0.985252891709085,0.324579507114727,0.437201500689254,-7.12546423529442
KYNG_RESPONSE_TO_H2O2,0.0144010217886082,0.984444321452964,0.324976669747768,0.437642676101291,-7.12625864494892
REACTOME_SODIUM_CALCIUM_EXCHANGERS,-0.00931466894954719,-0.984212378848903,0.325090656298902,0.437702393924293,-7.12648640520859
IRITANI_MAD1_TARGETS_DN,0.0150456550021832,0.983625779560054,0.325379052503602,0.437996861209068,-7.1270621877046
REACTOME_AMINO_ACID_TRANSPORT_ACROSS_THE_PLASMA_MEMBRANE,0.0067948637923767,0.983015840562848,0.325679099982353,0.438306882952696,-7.12766051573117
SENESE_HDAC1_TARGETS_UP,-0.000890094516844464,-0.981969171898918,0.326194407389163,0.438865292184415,-7.1286863953934
REACTOME_TCF_DEPENDENT_SIGNALING_IN_RESPONSE_TO_WNT,0.00499505444524545,0.981889458185049,0.326233674635733,0.438865292184415,-7.12876448107086
DACOSTA_UV_RESPONSE_VIA_ERCC3_UP,0.00476331967060367,0.981273646283891,0.326537129260987,0.43917951153548,-7.12936750240467
REACTOME_CELL_EXTRACELLULAR_MATRIX_INTERACTIONS,-0.0128185619002962,-0.979206197146628,0.327557251140012,0.440457279292892,-7.13138924478118
REACTOME_SUMOYLATION_OF_DNA_REPLICATION_PROTEINS,-0.0058949930176655,-0.978473744483797,0.327919154281062,0.440849600996038,-7.13210448223876
REACTOME_DEFECTIVE_CHST14_CAUSES_EDS_MUSCULOCONTRACTURAL_TYPE,-0.0188373952447041,-0.978244290333988,0.328032580411285,0.440907777563072,-7.13232843338996
REACTOME_MITOTIC_PROPHASE,-0.00316487994478398,-0.977305406818797,0.328496964202213,0.441437549713686,-7.13324425285898
CALVET_IRINOTECAN_SENSITIVE_VS_REVERTED_UP,-0.0195522410737502,-0.976950748281621,0.328672493783661,0.441579013131746,-7.13358997038076
HASLINGER_B_CLL_WITH_17P13_DELETION,0.0108994341459958,0.976499467310991,0.32889593222424,0.441784768974,-7.13402969316327
REACTOME_LAGGING_STRAND_SYNTHESIS,-0.00636272085377587,-0.975793329369679,0.329245753185979,0.442160162131171,-7.13471733812023
WP_NICOTINE_ACTIVITY_ON_DOPAMINERGIC_NEURONS,-0.00914159542970688,-0.975230430749214,0.329524786063751,0.442440350440221,-7.13526513895034
REACTOME_SIGNALING_BY_MAPK_MUTANTS,0.0100142459387317,0.974920145756204,0.329678662065504,0.442552411593698,-7.13556696657392
REACTOME_HCMV_LATE_EVENTS,0.00532415553320287,0.974277936701699,0.329997293175396,0.442866605791144,-7.13619136615377
YAO_TEMPORAL_RESPONSE_TO_PROGESTERONE_CLUSTER_1,0.00530479418408353,0.974164392711376,0.330053648611888,0.442866605791144,-7.13630171861346
REACTOME_STABILIZATION_OF_P53,0.0118520780394792,0.972786470646366,0.330738051323461,0.443690213995294,-7.13763988515285
HOLLERN_EMT_BREAST_TUMOR_DN,0.00212888110971793,0.972248443643624,0.331005534182606,0.443954285603432,-7.13816187525217
BREDEMEYER_RAG_SIGNALING_VIA_ATM_NOT_VIA_NFKB_DN,-0.00560796580029355,-0.970550764146892,0.331850461706493,0.444900705959608,-7.1398070602056
REACTOME_MITOCHONDRIAL_PROTEIN_IMPORT,0.0050002795675349,0.970546177901177,0.331852746147755,0.444900705959608,-7.13981150074669
INAMURA_LUNG_CANCER_SCC_SUBTYPES_UP,-0.0105388419942945,-0.96980640318304,0.332221366245554,0.445299911890234,-7.1405274983865
PID_MYC_PATHWAY,0.00550367681460345,0.969609953212136,0.332319299161546,0.445336203673841,-7.14071754258143
REACTOME_NEGATIVE_REGULATION_OF_FGFR3_SIGNALING,-0.0124546942525417,-0.968407283596238,0.332919252627052,0.446045086924115,-7.14188015713896
ASTIER_INTEGRIN_SIGNALING,0.00576327264772336,0.966545281063992,0.333849494439804,0.44719609389475,-7.14367730083432
TONKS_TARGETS_OF_RUNX1_RUNX1T1_FUSION_MONOCYTE_DN,0.00611337216164481,0.965904267554488,0.334170127494093,0.447530204837071,-7.14429518620444
KRIEG_HYPOXIA_NOT_VIA_KDM3A,-0.00141231357571342,-0.965606433516718,0.334319170766806,0.447634424428925,-7.14458213482776
BIOCARTA_TERT_PATHWAY,0.0111039167934243,0.965441054506416,0.334401948888776,0.447649893240885,-7.14474143128094
NIKOLSKY_BREAST_CANCER_16Q24_AMPLICON,0.0070537921326541,0.964632432849964,0.334806883324707,0.448096520804042,-7.14551991962151
ELVIDGE_HIF1A_TARGETS_DN,0.00389696213929158,0.963134888826032,0.335557644715638,0.449005705138979,-7.14695993601138
VALK_AML_CLUSTER_2,0.0059734198541852,0.96240422775116,0.335924339236569,0.449400696488257,-7.14766171740886
REACTOME_CONJUGATION_OF_BENZOATE_WITH_GLYCINE,0.00118136167375082,0.960572846774075,0.336844582038022,0.450535900853153,-7.14941837330813
DORN_ADENOVIRUS_INFECTION_32HR_UP,0.0117129374440367,0.959852215880384,0.337207133024626,0.450924857672292,-7.15010868382798
REACTOME_P38MAPK_EVENTS,-0.00624148411189429,-0.959120127388604,0.337575705238202,0.451321699090002,-7.15080943970366
HOFFMANN_IMMATURE_TO_MATURE_B_LYMPHOCYTE_DN,-0.00731565956525837,-0.958510812122538,0.337882664301889,0.451636015554524,-7.15139226947415
REACTOME_BIOTIN_TRANSPORT_AND_METABOLISM,0.0084982561409217,0.957598038539188,0.338342834248926,0.452154946471295,-7.15226467436452
REACTOME_TRANSCRIPTIONAL_REGULATION_BY_RUNX1,0.0056706569482689,0.957258459016049,0.338514134162917,0.452235477447181,-7.15258902350618
ZEILSTRA_CD44_TARGETS_UP,-0.0128326778368597,-0.957193311120893,0.338547004198725,0.452235477447181,-7.15265123632794
KORKOLA_CHORIOCARCINOMA_DN,0.00307151350063695,0.956689051806768,0.338801494982297,0.452365031951051,-7.15313263438281
BLANCO_MELO_INFLUENZA_A_INFECTION_A594_CELLS_DN,0.00547140736690208,0.95658449479336,0.338854278434825,0.452365031951051,-7.15323241943382
REACTOME_PYRIMIDINE_SALVAGE,0.00899235195039899,0.956573328658258,0.338859915739944,0.452365031951051,-7.15324307530443
OSWALD_HEMATOPOIETIC_STEM_CELL_IN_COLLAGEN_GEL_DN,-0.00171904068539264,-0.956056917759701,0.339120695353746,0.452615006720795,-7.15373575169873
TOMLINS_METASTASIS_UP,-0.00926188027058293,-0.955917347412951,0.339191198354009,0.452615006720795,-7.15386886168175
SENGUPTA_NASOPHARYNGEAL_CARCINOMA_DN,-0.00111341867169318,-0.954155711313935,0.340081885375891,0.453633606260692,-7.15554728641788
WP_ADIPOGENESIS,0.00304752418054977,0.954122098567418,0.340098894622177,0.453633606260692,-7.15557928137579
CHIBA_RESPONSE_TO_TSA,0.0144215581959806,0.953748175950764,0.340288149566059,0.453789734780964,-7.15593513105017
REACTOME_G_PROTEIN_BETA_GAMMA_SIGNALLING,-0.00794864089590883,-0.953583800887965,0.34037136673253,0.453804420855738,-7.15609151720194
NIKOLSKY_MUTATED_AND_AMPLIFIED_IN_BREAST_CANCER,-0.00379844191008116,-0.952542160556949,0.340899014925216,0.454411518304344,-7.15708190577831
SMIRNOV_RESPONSE_TO_IR_6HR_UP,0.00166794203811965,0.952358592928348,0.340992056329486,0.454439159039614,-7.15725632922353
REACTOME_POST_CHAPERONIN_TUBULIN_FOLDING_PATHWAY,-0.0147853035994404,-0.950855543745192,0.341754489939778,0.455274034506437,-7.15868324220454
BIOCARTA_PEPI_PATHWAY,-0.0132322200110832,-0.950838014553694,0.341763388194331,0.455274034506437,-7.15869987017607
KESHELAVA_MULTIPLE_DRUG_RESISTANCE,0.00450200390661382,0.950164785131917,0.342105248462397,0.455632864290351,-7.15933825534953
REACTOME_G_ALPHA_S_SIGNALLING_EVENTS,0.00198324656986132,0.9492493045199,0.342570472850544,0.456155809717303,-7.16020562849912
BIOCARTA_SHH_PATHWAY,-0.00852561492600773,-0.949017786563645,0.34268818857537,0.456215900274561,-7.16042484807063
WOO_LIVER_CANCER_RECURRENCE_UP,0.00485206543422023,0.947482506297052,0.343469459114094,0.457159159367234,-7.16187722102004
RAMPON_ENRICHED_LEARNING_ENVIRONMENT_LATE_UP,0.0101683878398401,0.947123281548403,0.343652424926824,0.457305841766905,-7.16221670785671
REACTOME_INFECTIOUS_DISEASE,0.0115283534086896,0.946330312473854,0.344056532413256,0.457746677861413,-7.16296565109738
CHEN_NEUROBLASTOMA_COPY_NUMBER_GAINS,-0.00559539588867242,-0.9455349397151,0.344462169600531,0.458189362103563,-7.16371623478368
YIH_RESPONSE_TO_ARSENITE_C2,-0.00667183132279325,-0.944616776928513,0.344930808744565,0.458700107047138,-7.16458190962371
REACTOME_G1_S_DNA_DAMAGE_CHECKPOINTS,0.0105865707241028,0.944496735414176,0.344992109150648,0.458700107047138,-7.16469502668273
SALVADOR_MARTIN_PEDIATRIC_TBD_ANTI_TNF_THERAPY_NONRESPONDER_PRE_TREATMENT_UP,-0.0163867739951739,-0.943922325991044,0.34528553330229,0.458993142302219,-7.16523610310907
BRACHAT_RESPONSE_TO_CISPLATIN,0.00820161678284909,0.943591655576308,0.345454521033527,0.459120673439568,-7.16554743551182
REACTOME_FCERI_MEDIATED_NF_KB_ACTIVATION,0.0108942349998036,0.941919577701072,0.346309836960701,0.460160111056661,-7.16712005880813
BASSO_HAIRY_CELL_LEUKEMIA_DN,-0.00825275880463133,-0.94124664912101,0.346654439774194,0.460520641297993,-7.16775217517059
MULLIGHAN_MLL_SIGNATURE_1_UP,0.0024111369773997,0.941048286206313,0.34675606193821,0.460558294438219,-7.16793842147984
WP_TYPE_III_INTERFERON_SIGNALING,0.00934328062666145,0.939536008236352,0.347531432008205,0.461465806447705,-7.16935703529697
WP_SARS_CORONAVIRUS_AND_INNATE_IMMUNITY,0.00669567032148044,0.939429313447043,0.347586177839847,0.461465806447705,-7.16945703574594
REACTOME_THROMBOXANE_SIGNALLING_THROUGH_TP_RECEPTOR,-0.00808876617997822,-0.938397510596463,0.348115886127332,0.462071456031738,-7.17042351468318
REACTOME_MAPK6_MAPK4_SIGNALING,0.010062908131648,0.938087511947058,0.348275133886895,0.462185223074141,-7.170713679812
ZHOU_PANCREATIC_ENDOCRINE_PROGENITOR,0.0194176207263936,0.937306072360941,0.348676768604457,0.462468976661559,-7.17144469819384
DAIRKEE_CANCER_PRONE_RESPONSE_BPA_E2,-0.0084185058700042,-0.93725646527821,0.348702274977873,0.462468976661559,-7.17149108390302
SHIN_B_CELL_LYMPHOMA_CLUSTER_8,0.00868472634090556,0.937242019942869,0.348709702529694,0.462468976661559,-7.1715045907289
FERRANDO_T_ALL_WITH_MLL_ENL_FUSION_DN,-0.00819485774160517,-0.936462266620537,0.349110787975768,0.462903228360275,-7.1722333749787
REACTOME_FACTORS_INVOLVED_IN_MEGAKARYOCYTE_DEVELOPMENT_AND_PLATELET_PRODUCTION,-0.00486731283124267,-0.935627342710921,0.34954057660458,0.463375347808434,-7.17301305147903
REACTOME_ZINC_INFLUX_INTO_CELLS_BY_THE_SLC39_GENE_FAMILY,0.0076319437151986,0.935242574328013,0.349738754515399,0.46354029357429,-7.17337212555359
REACTOME_RECYCLING_OF_BILE_ACIDS_AND_SALTS,-0.011464758670628,-0.934586431887887,0.35007687025161,0.463821157845188,-7.17398411121009
BLUM_RESPONSE_TO_SALIRASIB_UP,0.0051176154928691,0.934544934097588,0.350098261387044,0.463821157845188,-7.17402280186809
KUROZUMI_RESPONSE_TO_ONCOCYTIC_VIRUS_AND_CYCLIC_RGD,0.0016281587606598,0.933670929010402,0.350548983200901,0.46432041294366,-7.17483728567903
TIEN_INTESTINE_PROBIOTICS_2HR_UP,0.0174376954214355,0.931543773971763,0.351647488211695,0.465677299496525,-7.17681639517609
BOYLAN_MULTIPLE_MYELOMA_C_DN,0.00524427562521673,0.931215060780765,0.351817436611637,0.465804210891961,-7.17712182816703
CEBALLOS_TARGETS_OF_TP53_AND_MYC_UP,-0.01034105111919,-0.930636620933155,0.352116622828472,0.466102142897419,-7.17765904002214
REACTOME_MULTIFUNCTIONAL_ANION_EXCHANGERS,0.00181480739528295,0.929592638539409,0.352657009206745,0.466719162531984,-7.17862776872756
WP_PEPTIDE_GPCRS,-0.00124888949640389,-0.928937715866846,0.352996278250959,0.467041884288006,-7.17923492772683
MIKKELSEN_MEF_HCP_WITH_H3K27ME3,0.00125573500045839,0.928835048499211,0.353049481663057,0.467041884288006,-7.17933006876275
BIOCARTA_BIOPEPTIDES_PATHWAY,-0.00684297344889645,-0.927875083771677,0.35354719195257,0.467527444398371,-7.18021915191766
LIN_SILENCED_BY_TUMOR_MICROENVIRONMENT,-0.0014986652701533,-0.927799931079159,0.353586174885536,0.467527444398371,-7.18028871672748
BIOCARTA_CELL2CELL_PATHWAY,-0.00451588803159614,-0.927696765428023,0.35363969302623,0.467527444398371,-7.18038420245741
LOPEZ_EPITHELIOID_MESOTHELIOMA,0.00192356931231014,0.927107084516119,0.35394569379828,0.46775287126975,-7.18092978229773
HERNANDEZ_ABERRANT_MITOSIS_BY_DOCETACEL_2NM_DN,-0.0073615675285793,-0.92708134557229,0.353959054217809,0.46775287126975,-7.18095358837988
CAIRO_HEPATOBLASTOMA_CLASSES_UP,0.00452519271287716,0.92556255053172,0.354747985837251,0.468696886900803,-7.18235716028759
RAMPON_ENRICHED_LEARNING_ENVIRONMENT_EARLY_UP,-0.0156571539504725,-0.925227483437496,0.354922184456927,0.468828484512775,-7.18266649789892
BIOCARTA_PLK3_PATHWAY,-0.0108238100380887,-0.925027754917722,0.355026047362724,0.468867137565606,-7.18285083620637
WP_ESC_PLURIPOTENCY_PATHWAYS,-0.00507369652752462,-0.924522028535383,0.355289121220169,0.469115993039656,-7.18331741564798
REACTOME_RUNX3_REGULATES_WNT_SIGNALING,-0.0106339336160945,-0.924202908144387,0.355455187802923,0.469207588644325,-7.18361170254704
REACTOME_SIGNALING_BY_MST1,0.00207099564041113,0.924101821692066,0.3555078022473,0.469207588644325,-7.18370490142023
ZHOU_PANCREATIC_EXOCRINE_PROGENITOR,0.00278263403189238,0.923920931432047,0.355601966009339,0.469233331171256,-7.18387165173613
NELSON_RESPONSE_TO_ANDROGEN_DN,-0.00806749930774789,-0.923416853889731,0.355864450340974,0.469481123088375,-7.1843361540947
REACTOME_TRIGLYCERIDE_METABOLISM,-0.0082302152006195,-0.923040851574678,0.356060322648885,0.469640950230481,-7.18468247145462
WP_DEGRADATION_PATHWAY_OF_SPHINGOLIPIDS_INCLUDING_DISEASES,0.0116735399244474,0.922147776856729,0.356525827981452,0.470156279660811,-7.18550447390827
